id_municipio,nome_municipio,sigla_uf,nome_regiao,gap_meta_2024,alunos_no_teste,soma_proba,soma_peso,prob_media_alfabetizacao
2700300,Arapiraca,AL,Nordeste,-6.33,365,132.97048824614083,391.76999843120575,0.33940957393012383
2923001,Nova Viçosa,BA,Nordeste,-3.92,58,19.743147766841407,58.0,0.3403990994283001
4321501,Torres,RS,Sul,-0.63666666,59,24.238300613693927,71.19350385665894,0.3404566329885286
2211209,Uruçuí,PI,Nordeste,-7.18,40,14.26697732336247,41.860000133514404,0.34082602192683437
2702900,Girau do Ponciano,AL,Nordeste,-6.7,60,21.74999179677165,63.7799996137619,0.3410158659216834
2906907,Caravelas,BA,Nordeste,-6.17,45,15.36202817954022,45.0,0.34137840398978264
5005608,Miranda,MS,Centro-Oeste,-7.21,60,23.601651407591337,69.0099995136261,0.3420033556576271
2928901,São Desidério,BA,Nordeste,-5.69,49,16.781324781683292,49.0,0.34247601595272026
2705101,Matriz de Camaragibe,AL,Nordeste,-6.74,39,13.576562822400014,39.6199996471405,0.3426694331982377
4322400,Uruguaiana,RS,Sul,-3.4633334,133,60.89481604526519,177.65648066997528,0.3427672090295813
1302306,Jutaí,AM,Norte,1.1066667,57,23.114528452169786,67.22999978065491,0.3438127105099422
2933307,Vitória da Conquista,BA,Nordeste,-5.25,464,159.7765557769741,464.0,0.34434602538140974
2928406,Santa Rita de Cássia,BA,Nordeste,-5.38,44,15.155509095367968,44.0,0.3444433885310902
4311304,Lagoa Vermelha,RS,Sul,1.1666666,39,15.438436906498055,44.8071563243866,0.3445529279905581
1721208,Tocantinópolis,TO,Norte,-6.81,36,13.851354018965225,40.16000008583069,0.3449042328028351
4306601,Dom Pedrito,RS,Sul,2.54,50,21.116945937883433,61.222593545913696,0.34492079990121366
2604601,Condado,PE,Nordeste,-5.57,39,13.901208879739626,40.299999952316284,0.3449431487887791
2705705,Olho d'Água das Flores,AL,Nordeste,-6.26,57,20.56688226783944,59.209999561309814,0.3473548795848778
2904605,Brumado,BA,Nordeste,-4.42,87,30.230273440304092,87.0,0.34747440735981716
1600402,Mazagão,AP,Norte,-7.12,52,20.908527853322468,60.139999866485596,0.3476642484160401
2408003,Mossoró,RN,Nordeste,-8.496667,229,101.05158802917377,289.7300012111664,0.3487784751552998
2702801,Flexeiras,AL,Nordeste,-6.79,33,12.389614095827048,35.44000005722046,0.3495940766315777
2921104,Medeiros Neto,BA,Nordeste,-4.71,35,12.23821407104326,35.0,0.34966325917266455
1301852,Iranduba,AM,Norte,-3.69,135,56.81141543944702,162.4700003862381,0.34967326462971554
5102702,Canarana,MT,Centro-Oeste,-3.2966666,56,23.89557128930796,68.21999943256378,0.3502722293765041
5005202,Ladário,MS,Centro-Oeste,-7.22,44,18.485084110746385,52.769999623298645,0.35029532390947715
4302808,Caçapava do Sul,RS,Sul,4.0533333,44,18.73033606585911,53.39444422721863,0.3507918536646372
1506203,Salinópolis,PA,Norte,-5.88,77,31.838543400071707,90.75000011920929,0.35083794334158197
2931350,Teixeira de Freitas,BA,Nordeste,-4.65,196,68.7662246033591,196.0,0.35084808471101586
2604205,Catende,PE,Nordeste,-5.7,39,14.887113393805064,42.42999970912933,0.35086291529250047
4321204,Taquara,RS,Sul,-7.173333,83,30.647050416466662,87.02182710170746,0.3521765910597082
1504802,Monte Alegre,PA,Norte,-4.32,110,43.65336304294392,123.60000097751617,0.35318254609791483
2905206,Caetité,BA,Nordeste,-5.06,70,24.749610469654456,70.0,0.3535658638522065
4314803,Portão,RS,Sul,-3.98,57,23.758950121014628,67.1908096075058,0.3536041649118713
1600303,Macapá,AP,Norte,-7.866667,987,396.2761595522711,1120.089996099472,0.3537895713132313
4320800,Soledade,RS,Sul,-7.8433332,30,11.789017439887214,33.29671573638916,0.3540594674027651
1304237,Tonantins,AM,Norte,-5.52,39,14.922928827289978,42.12999999523163,0.35421146045523355
2613404,São José da Coroa Grande,PE,Nordeste,-6.06,35,12.905478813892064,36.4300000667572,0.3542541529026365
4319901,Sapiranga,RS,Sul,-7.653333,115,47.666214739190266,134.40015482902527,0.35465892728939175
3536703,Pederneiras,SP,Sudeste,-6.64,56,21.58770425703443,60.67956280708313,0.35576565252567205
2929909,Seabra,BA,Nordeste,-5.13,68,24.20279579631525,68.0,0.3559234675928713
4307609,Estância Velha,RS,Sul,2.9333334,84,31.391330232200406,87.98380172252655,0.35678533568257104
2803500,Lagarto,SE,Nordeste,6.71,108,41.51192187289463,115.84999978542328,0.3583247470848751
1502707,Conceição do Araguaia,PA,Norte,-5.383333,86,35.798056097044636,99.87999963760376,0.35841065505537956
4320008,Sapucaia do Sul,RS,Sul,-2.2566667,210,84.88343376784941,236.30221843719482,0.3592155601806591
5007901,Sidrolândia,MS,Centro-Oeste,-6.66,98,46.56646114357896,129.48999989032745,0.3596143422891249
2515302,Sapé,PB,Nordeste,-6.85,68,27.893153145904925,77.53000044822693,0.3597723846852219
3522901,Itapuí,SP,Sudeste,-6.76,33,13.339236521674513,37.05634558200836,0.3599717217704002
2925303,Porto Seguro,BA,Nordeste,-5.41,310,111.64460632549888,310.0,0.360143891372577
1501709,Bragança,PA,Norte,-5.95,176,75.48932424205692,209.3199987411499,0.36064076388328675
3555406,Ubatuba,SP,Sudeste,-6.12,131,56.70069483566748,157.0208319425583,0.3611030086530802
3521002,Iperó,SP,Sudeste,-6.17,49,20.405231519596306,56.44461500644684,0.361508914840959
4305108,Caxias do Sul,RS,Sul,-5.076667,556,241.23933751748342,667.2134422063828,0.36156246600748665
2207900,Pedro II,PI,Nordeste,-7.22,61,23.622148521602575,65.26999962329865,0.3619143351913007
1506161,Rio Maria,PA,Norte,-6.06,31,13.12000159716917,36.20999991893768,0.36233089275174124
2109502,Riachão,MA,Nordeste,,34,13.524636548691934,37.299999356269836,0.36259079844779
4315305,Quaraí,RS,Sul,4.8433332,35,14.193656426001473,39.08043026924133,0.3631908944762244
2706448,Paripueira,AL,Nordeste,-4.4,32,11.667010725317027,32.11999988555908,0.3632319665904616
2509107,Mari,PB,Nordeste,-6.48,33,13.948962432810156,38.39999997615814,0.3632542302466357
2605707,Floresta,PE,Nordeste,-6.89,38,14.316565333742519,39.37999999523163,0.3635491451365174
4317103,Sant'Ana do Livramento,RS,Sul,0.46333334,99,44.57230738862299,122.44449937343597,0.3640204959529022
2110708,São Domingos do Maranhão,MA,Nordeste,-6.06,49,20.252029907079123,55.62999987602234,0.3640487138632578
4317301,Santa Vitória do Palmar,RS,Sul,-7.08,41,18.093452228735984,49.67992317676544,0.36420048727446547
1600279,Laranjal do Jari,AP,Norte,-6.35,88,34.516512371726414,94.54999923706055,0.3650609481781683
1303809,São Gabriel da Cachoeira,AM,Norte,3.68,118,46.99369010658537,128.3800004720688,0.36605148725489867
5006002,Nova Alvorada do Sul,MS,Centro-Oeste,-6.56,67,25.0467295972007,68.30999982357025,0.36666270914786864
3304904,São Gonçalo,RJ,Sudeste,-5.56,678,318.41559245341915,867.740002155304,0.3669481545883955
1502301,Capitão Poço,PA,Norte,-4.79,69,28.060072747764483,76.46000039577484,0.36699022498716954
2922003,Mucuri,BA,Nordeste,-5.07,54,19.82164805377778,54.0,0.36706755655144035
1702109,Araguaína,TO,Norte,-6.72,307,128.7053516338841,349.75999784469604,0.3679819088146071
5003207,Corumbá,MS,Centro-Oeste,-6.09,198,88.81237675506263,240.73000168800354,0.36892940693851406
3302502,Magé,RJ,Sudeste,-5.48,432,187.40951292149344,507.51000118255615,0.3692725512498432
3301702,Duque de Caxias,RJ,Sudeste,-5.35,1015,467.5621855324486,1265.1100027561188,0.3695822375238802
3527207,Lorena,SP,Sudeste,-5.98,109,45.14136914355728,121.88854157924652,0.3703495714911673
3537602,Peruíbe,SP,Sudeste,-6.31,84,34.6792989883432,93.6233686208725,0.37041285203886326
3550704,São Sebastião,SP,Sudeste,-6.36,144,58.60839597167572,158.1065535545349,0.3706892260570351
2101400,Balsas,MA,Nordeste,-6.29,190,77.57172059783173,209.1699994802475,0.37085490649034036
2513901,São Bento,PB,Nordeste,-5.98,31,12.970710243973505,34.93999946117401,0.3712281180309348
2102309,Buriti Bravo,MA,Nordeste,-7.02,41,16.09531421659706,43.22999966144562,0.37231816661223704
4322202,Tupanciretã,RS,Sul,-5.77,30,12.306507155643601,33.05242192745209,0.37233299219813853
2807402,Tobias Barreto,SE,Nordeste,-2.52,64,24.657419953611413,66.00999963283539,0.37354067703018223
3304805,São Fidélis,RJ,Sudeste,-6.29,40,17.89460956854162,47.89999997615814,0.3735826634122866
1504455,Medicilândia,PA,Norte,-5.09,50,25.055758926159985,67.05999982357025,0.37363195633879775
2513703,Santa Rita,PB,Nordeste,-4.383333,153,78.84532815246453,210.64000070095062,0.37431317836160977
4307708,Esteio,RS,Sul,-16.343334,85,40.77880511765437,108.83219766616821,0.3746943091486514
2511202,Pedras de Fogo,PB,Nordeste,-6.55,58,23.304310782214564,61.960000872612,0.3761186322467549
5006309,Paranaíba,MS,Centro-Oeste,-7.06,73,28.516788801849803,75.79999911785126,0.3762109384396281
3515004,Embu das Artes,SP,Sudeste,1.1066667,419,182.9247708300677,485.7150763273239,0.37660920927806346
2500601,Alhandra,PB,Nordeste,-3.76,33,14.244827534324422,37.82000029087067,0.37664800171254803
5007109,Ribas do Rio Pardo,MS,Centro-Oeste,-6.81,47,20.156702241031862,53.44999933242798,0.37711323653474477
1100106,Guajará-Mirim,RO,Norte,0.016666668,74,31.327406919052063,83.05000054836273,0.37721139930407455
1503093,Goianésia do Pará,PA,Norte,-5.51,40,17.095556904810994,45.27999949455261,0.3775520559991982
2917201,Ituaçu,BA,Nordeste,-3.73,31,11.712960024407476,31.0,0.37783742014217664
2609303,Mirandiba,PE,Nordeste,-6.72,31,11.877473094847403,31.419999599456787,0.3780227003902556
2917607,Jaguaquara,BA,Nordeste,-5.47,81,30.6219620227532,81.0,0.3780489138611506
1503044,Floresta do Araguaia,PA,Norte,-5.26,34,14.776130128848763,38.989999890327454,0.37897230496054424
3302601,Mangaratiba,RJ,Sudeste,-5.3,66,32.732834424571685,86.3099992275238,0.37924730294903486
4313706,Palmeira das Missões,RS,Sul,1.63,46,21.560557796339708,56.823829770088196,0.37942810056229415
2929503,São Sebastião do Passé,BA,Nordeste,-4.94,39,14.799699667985205,39.0,0.37947947866628734
2412500,São Miguel,RN,Nordeste,-6.29,38,16.65645202062392,43.8100004196167,0.3801974859869141
2609907,Ouricuri,PE,Nordeste,-6.66,72,31.87491875806333,83.83000016212463,0.38023283665058116
2402006,Caicó,RN,Nordeste,-2.5533333,43,20.220471207767208,53.149999499320984,0.38044160674028854
1500602,Altamira,PA,Norte,-5.42,211,99.5542100497906,261.40000200271606,0.38085007378368796
4305355,Charqueadas,RS,Sul,-0.68333334,48,19.73718855706036,51.817702889442444,0.38089663293587833
4321709,Três Coroas,RS,Sul,-4.07,36,15.469214748605738,40.60606133937836,0.3809582667798472
1507458,São Geraldo do Araguaia,PA,Norte,-5.45,50,22.417335084578635,58.799999475479126,0.3812471987168495
2201507,Batalha,PI,Nordeste,-5.83,36,14.535566500193696,38.11999988555908,0.38131076977521644
2911709,Guanambi,BA,Nordeste,-5.15,132,50.36519371450692,132.0,0.38155449783717366
3513405,Cruzeiro,SP,Sudeste,-6.34,68,27.81279634894468,72.87854766845703,0.381632143322506
3518800,Guarulhos,SP,Sudeste,2.3766668,1951,872.0187354474581,2281.041823029518,0.3822896742372328
1300029,Alvarães,AM,Norte,3.94,40,17.318908724089884,45.300000071525574,0.3823158652702985
1300300,Autazes,AM,Norte,,42,44.96017913004156,117.589998960495,0.38234696426135845
3303203,Nilópolis,RJ,Sudeste,-5.74,114,50.768179619063616,132.760000705719,0.3824056895841568
1504000,Limoeiro do Ajuru,PA,Norte,-5.28,41,19.13081005113148,50.019999742507935,0.3824632177051724
2706505,Passo de Camaragibe,AL,Nordeste,-6.03,31,12.143110431370744,31.72999942302704,0.3827012496747248
2606408,Gravatá,PE,Nordeste,-6.0,66,26.37227335776392,68.90999984741211,0.3827060428988569
4318200,São Francisco de Paula,RS,Sul,1.3433334,40,16.977079348135252,44.27607226371765,0.38343688769446793
1304203,Tefé,AM,Norte,,193,82.32270928424585,214.26999878883362,0.3842008202248423
1501808,Breves,PA,Norte,-5.78,149,67.70878717520992,175.00999999046326,0.3868852475795643
1502509,Chaves,PA,Norte,-5.68,32,13.526717262813388,34.95999991893768,0.38691983106916494
2926400,Riacho de Santana,BA,Nordeste,-6.02,39,15.115462068993653,39.0,0.3875759504870167
2613107,São Caitano,PE,Nordeste,-5.64,51,20.11792254799324,51.86999952793121,0.387852761347338
2908101,Cocos,BA,Nordeste,-5.14,30,11.636516528257228,30.0,0.38788388427524095
1301605,Fonte Boa,AM,Norte,,43,21.761616557275563,56.09999930858612,0.38790760829733095
2105500,João Lisboa,MA,Nordeste,-6.76,34,14.962901288759696,38.56999981403351,0.38794144052122903
1505437,Ourilândia do Norte,PA,Norte,-5.13,71,31.248831095248484,80.40999937057495,0.3886187208040647
3511409,Cerqueira César,SP,Sudeste,-5.78,30,12.464571784624473,32.055869936943054,0.3888389804782547
5106505,Poconé,MT,Centro-Oeste,1.5566666,55,23.152014865335868,59.53999972343445,0.38884808486526456
5006903,Porto Murtinho,MS,Centro-Oeste,-7.07,31,14.55100252961131,37.33999967575073,0.3896894123183668
5005400,Maracaju,MS,Centro-Oeste,-6.2,100,47.15367624063695,120.85999953746796,0.39015121976745315
4216206,São Francisco do Sul,SC,Sul,,62,40.29346584873483,103.1900006532669,0.39047839513177846
1502756,Concórdia do Pará,PA,Norte,-6.2,32,15.092738393645867,38.61999952793121,0.3908011024891473
1504059,Mãe do Rio,PA,Norte,-5.59,61,27.02515257065732,69.0699999332428,0.39127193567073315
2208403,Piripiri,PI,Nordeste,-6.9,103,41.220736500977765,105.34999859333038,0.39127420077239006
3535507,Paraguaçu Paulista,SP,Sudeste,-5.21,67,29.13618602093057,74.44630360603333,0.3913718292195947
1302504,Manacapuru,AM,Norte,3.2666667,175,81.69382461967761,208.40999960899353,0.39198610802239203
3306008,Três Rios,RJ,Sudeste,-4.39,96,43.09297361797019,109.89000058174133,0.3921464499940157
5003256,Costa Rica,MS,Centro-Oeste,-6.39,69,27.957620706104766,71.16999959945679,0.3928287320984916
5002704,Campo Grande,MS,Centro-Oeste,-16.186666,1432,629.3364647974888,1602.0400000810623,0.3928344265846326
4202305,Biguaçu,SC,Sul,,93,60.374517377682615,153.4099999666214,0.393550077510063
1506112,Quatipuru,PA,Norte,-5.1,32,13.89344252661221,35.30000042915344,0.39358193647889994
3534401,Osasco,SP,Sudeste,-5.52,972,448.6996419799328,1139.4028548002243,0.39380245546129067
2902807,Barra da Estiva,BA,Nordeste,-5.29,31,12.229331535522666,31.0,0.3944945656620215
4307005,Erechim,RS,Sul,1.14,131,56.22076108016028,142.47004103660583,0.39461461982533635
3139300,Manga,MG,Sudeste,8.306666,35,15.646356864299397,39.62000000476837,0.3949105719943543
5103403,Cuiabá,MT,Centro-Oeste,-1.1333333,850,402.03159309859916,1017.7900004386902,0.3950044635193061
2112506,Tutóia,MA,Nordeste,-6.52,94,40.788030834612165,103.2299998998642,0.39511799742495035
1508001,Tomé-Açu,PA,Norte,-5.23,170,75.97574765562817,192.22000014781952,0.39525412338571375
2504009,Campina Grande,PB,Nordeste,-3.4166667,406,188.5106713358006,476.65999937057495,0.3954824646178139
2708907,Satuba,AL,Nordeste,-5.92,44,18.161798661515018,45.9099999666214,0.39559570191068283
3551504,Serrana,SP,Sudeste,-5.52,72,31.66579226125674,80.04384469985962,0.3956055881622622
4306106,Cruz Alta,RS,Sul,-2.18,99,48.19068989879651,121.80515491962433,0.39563752396683166
3300308,Barra do Piraí,RJ,Sudeste,-5.61,101,52.119147322121826,131.5899999141693,0.3960722498375027
3551009,São Vicente,SP,Sudeste,-11.0633335,453,201.92308509123373,509.6717494726181,0.39618261224047296
3552809,Taboão da Serra,SP,Sudeste,-10.35,383,175.35061160160657,442.5369038581848,0.39623952278971825
2704203,Limoeiro de Anadia,AL,Nordeste,-5.85,43,17.60045179057219,44.31999981403351,0.39712210885432303
1502954,Eldorado do Carajás,PA,Norte,-4.49,43,19.494143397824917,49.08000040054321,0.3971911825332658
2708600,São Miguel dos Campos,AL,Nordeste,-4.92,85,36.35707378174607,91.4799987077713,0.397431944636194
3530607,Mogi das Cruzes,SP,Sudeste,-5.44,620,276.7041063431651,696.2256022691727,0.3974345462753991
5106422,Peixoto de Azevedo,MT,Centro-Oeste,-6.67,75,32.73187196865113,82.35000014305115,0.3974726400946231
5002902,Cassilândia,MS,Centro-Oeste,-6.51,33,14.656644726017715,36.869999289512634,0.3975222405330145
4318804,São Lourenço do Sul,RS,Sul,-7.4133334,55,27.500406459385946,69.09086239337921,0.39803246777856455
2610400,Parnamirim,PE,Nordeste,-5.13,30,12.6490640856106,31.769999980926514,0.3981449195217064
1505106,Óbidos,PA,Norte,-5.11,81,37.57604384104695,94.30000030994415,0.39847342224329213
2100477,Alto Alegre do Pindaré,MA,Nordeste,-6.67,56,23.733664154621835,59.549999952316284,0.3985501960306665
3545308,Salto de Pirapora,SP,Sudeste,-3.2133334,75,32.37060552560215,81.08973062038422,0.3991948829765242
3524006,Itupeva,SP,Sudeste,-5.67,83,39.648813255666084,99.29493296146393,0.39930348984729835
4311809,Marau,RS,Sul,-0.31333333,71,32.55713281826942,81.46968448162079,0.3996226697749661
1702208,Araguatins,TO,Norte,-6.75,46,21.65953526669383,54.119999289512634,0.400213147654106
1505536,Parauapebas,PA,Norte,-4.26,416,226.65928838242698,565.6300015449524,0.40072006039872987
4319505,São Sebastião do Caí,RS,Sul,10.783334,32,14.546069368037468,36.24012041091919,0.4013802714533675
3539103,Pirapora do Bom Jesus,SP,Sudeste,-5.85,39,17.249618926288232,42.97279965877533,0.40140784550363234
3520400,Ilhabela,SP,Sudeste,-5.76,56,26.149001689553387,65.10891437530518,0.40161937793684527
1300607,Benjamin Constant,AM,Norte,,115,49.075476404974154,122.16999983787537,0.40169826037570056
4320909,Tapejara,RS,Sul,7.18,42,17.766244830512893,44.22051823139191,0.4017647359433416
3556503,Várzea Paulista,SP,Sudeste,-5.12,177,78.25400813506062,194.72987043857574,0.4018592933832641
4304705,Carazinho,RS,Sul,2.7333333,80,36.86580022549303,91.73041808605194,0.4018928616558727
1501907,Bujaru,PA,Norte,-4.72,37,16.848908451614086,41.87000012397766,0.4024100406430435
3554805,Tremembé,SP,Sudeste,-5.93,49,21.84949026088292,54.26756834983826,0.4026251944813378
2109270,Presidente Sarney,MA,Nordeste,-2.83,35,17.500583356874312,43.419999837875366,0.40305351041499804
1600600,Santana,AP,Norte,-3.5666666,237,103.12824868473696,255.73999989032745,0.40325427672230735
2112308,Tuntum,MA,Nordeste,-6.39,45,19.75388798219712,48.959999799728394,0.40346993592730174
3513108,Cravinhos,SP,Sudeste,-6.05,45,21.539985261198552,53.3237509727478,0.40394730056043887
3305554,Seropédica,RJ,Sudeste,-5.45,141,70.43161904704331,174.21000027656555,0.40429148117347
5000708,Anastácio,MS,Centro-Oeste,16.986666,58,25.43561821415803,62.88999927043915,0.4044461521581509
5001904,Bataguassu,MS,Centro-Oeste,-6.52,37,15.984250478587336,39.519999742507935,0.4044597819517338
2512002,Pocinhos,PB,Nordeste,-6.02,37,16.437734749832877,40.60999917984009,0.4047706250137778
4209300,Lages,SC,Sul,-6.0666666,211,121.07047349001277,298.63999915122986,0.40540608704161984
4100400,Almirante Tamandaré,PR,Sul,-4.56,153,75.20437393232599,185.40999925136566,0.40561120886673036
3536307,Patrocínio Paulista,SP,Sudeste,-5.7,31,13.396344953051177,32.99596166610718,0.40599953074899003
2108504,Pindaré-Mirim,MA,Nordeste,-6.16,68,30.858366049154707,75.88000011444092,0.40667324726693
2601706,Belo Jardim,PE,Nordeste,-4.98,105,46.83046128704316,114.64999949932098,0.40846455727477354
1301308,Codajás,AM,Norte,1.8766667,54,24.47209794206496,59.91000032424927,0.40848101835445316
4211306,Navegantes,SC,Sul,,116,102.13658953797992,249.9700025320053,0.4085953854599121
1504422,Marituba,PA,Norte,-3.76,206,107.08266078140204,262.0499999523163,0.40863446212893434
3303708,Paraíba do Sul,RJ,Sudeste,-4.94,52,26.489016375774078,64.73000061511993,0.4092231750973698
3506607,Biritiba Mirim,SP,Sudeste,-5.97,42,21.096639065239657,51.537111043930054,0.409348499322303
4220000,Balneário Rincão,SC,Sul,-1.53,36,19.311406776267788,47.149999499320984,0.40957384902084454
3512001,Colina,SP,Sudeste,-5.81,30,12.888071404753898,31.46360981464386,0.4096183330736419
4322509,Vacaria,RS,Sul,3.5666666,99,47.13308393549008,114.99395251274109,0.40987445779175063
5103353,Confresa,MT,Centro-Oeste,-6.71,82,36.4207304265372,88.77999901771545,0.4102357606387187
2600054,Abreu e Lima,PE,Nordeste,-5.31,108,50.000137360007066,121.87000119686127,0.41027436505264275
4208450,Itapoá,SC,Sul,,39,28.255360009821082,68.86000037193298,0.41033052363063643
1507706,São Sebastião da Boa Vista,PA,Norte,-5.22,54,25.659324146754997,62.510000348091125,0.41048350670083716
1709500,Gurupi,TO,Norte,-5.73,109,50.75937350554422,123.56000089645386,0.41080748735249484
2101202,Bacabal,MA,Nordeste,-5.56,121,52.43518849367261,127.39999902248383,0.4115791907064202
3552502,Suzano,SP,Sudeste,-2.36,516,238.63246470487402,579.6657260656357,0.41167254501062844
1501105,Bagre,PA,Norte,-5.42,33,14.865639597882618,36.109999656677246,0.411676536671851
1304104,Tapauá,AM,Norte,-4.3566666,36,16.57787613613151,40.24999916553497,0.411872707573289
4311403,Lajeado,RS,Sul,-5.3166666,118,55.28513054893656,134.11121368408203,0.41223346676414785
4311007,Jaguarão,RS,Sul,11.8133335,36,17.900461374433885,43.38872992992401,0.41256016028458187
4211751,Otacílio Costa,SC,Sul,-6.8566666,45,22.49564714227395,54.50999975204468,0.4126884469749082
2602001,Bodocó,PE,Nordeste,-5.62,37,15.629813943052003,37.86999952793121,0.41272284494020534
4103107,Bocaiúva do Sul,PR,Sul,-5.07,38,18.096435945623053,43.84000039100647,0.41278366296126756
4201307,Araquari,SC,Sul,,72,55.21845734330738,133.77000164985657,0.4127865490189787
3521804,Itaí,SP,Sudeste,-5.32,45,20.35150269575562,49.166592717170715,0.4139294909620238
5002100,Bela Vista,MS,Centro-Oeste,-5.81,51,24.444380650649578,58.89000058174133,0.415085420430926
2102804,Carolina,MA,Nordeste,-5.71,38,17.830419306105423,42.94999980926514,0.4151436411009962
4322707,Vera Cruz,RS,Sul,6.17,33,14.594058446465759,35.119130969047546,0.41555864407146975
3531803,Monte Mor,SP,Sudeste,-5.0,120,60.549621812774554,145.61469531059265,0.41582081865860904
2613701,São Lourenço da Mata,PE,Nordeste,-5.77,133,60.9003679388084,146.189999461174,0.4165836798910631
2704005,Junqueiro,AL,Nordeste,-4.42,36,16.59366342073613,39.82000029087067,0.416716808124697
1303106,Nova Olinda do Norte,AM,Norte,-4.0933332,54,28.210230298120685,67.65999948978424,0.41694103622303536
5005004,Jardim,MS,Centro-Oeste,-6.74,54,26.360125305966726,63.1500004529953,0.41742082528704755
3554102,Taubaté,SP,Sudeste,-5.73,312,151.40596617258532,362.50873243808746,0.4176615695690691
3524402,Jacareí,SP,Sudeste,-5.58,320,154.76564245277376,370.0922260284424,0.4181812844695627
3504008,Assis,SP,Sudeste,-5.86,126,58.26175058221967,139.01228880882263,0.41911223159805994
2202901,Corrente,PI,Nordeste,-5.27,39,17.19852514287057,40.93999969959259,0.4200909933822427
1508407,Xinguara,PA,Norte,-4.96,83,41.43976528520137,98.59000027179718,0.4203242232575153
3301850,Guapimirim,RJ,Sudeste,-4.91,82,40.710571063407485,96.8400000333786,0.4203900356193252
2102325,Buriticupu,MA,Nordeste,-6.35,106,48.34554881336122,114.96999871730804,0.42050577848778464
4302352,Bom Princípio,RS,Sul,0.07666667,30,13.992400858035408,33.27490985393524,0.42050905380230813
4317400,Santiago,RS,Sul,-5.89,63,30.03585809220638,71.4258154630661,0.42051823836351937
3518701,Guarujá,SP,Sudeste,-8.06,472,228.37309243698658,542.5229454040527,0.42094642147697925
3516408,Franco da Rocha,SP,Sudeste,-6.71,267,124.97572030319618,296.8808728456497,0.42096251976519844
1301209,Coari,AM,Norte,2.24,149,70.71912216727087,167.95000040531158,0.42107247393036806
4303905,Campo Bom,RS,Sul,0.85,83,39.54124389618115,93.79796707630157,0.4215575787907604
3541000,Praia Grande,SP,Sudeste,-4.82,550,275.96296832692514,654.6164553165436,0.42156436197969027
4306908,Encruzilhada do Sul,RS,Sul,2.7766666,38,17.904598465123534,42.452380299568176,0.42175723337015475
2105302,Imperatriz,MA,Nordeste,-5.63,387,187.59000014411734,444.5999982357025,0.42192982655989
2103604,Coroatá,MA,Nordeste,-6.1,96,46.35277730229807,109.839998960495,0.4220027106789148
2104800,Grajaú,MA,Nordeste,-5.99,147,66.73591910001339,158.11999988555908,0.42205868421650755
4317202,Santa Rosa,RS,Sul,-3.6,99,44.90869248798545,106.4019148349762,0.4220665817681616
2112100,Timbiras,MA,Nordeste,-6.04,51,24.062404355698543,56.84999895095825,0.42326129814806185
2516201,Sousa,PB,Nordeste,-13.66,90,43.23699398484693,102.05999958515167,0.423642897909019
4303509,Camaquã,RS,Sul,3.27,81,40.12651656070008,94.70139014720917,0.42371623582637136
2603702,Canhotinho,PE,Nordeste,-5.19,42,18.68880410264481,44.079999685287476,0.4239746877512467
3506102,Bebedouro,SP,Sudeste,-5.13,94,44.332562249183184,104.45636570453644,0.42441226008744687
1301704,Humaitá,AM,Norte,-2.0533333,116,53.24481095503324,125.450000166893,0.42443053713988643
5007208,Rio Brilhante,MS,Centro-Oeste,-6.25,81,36.14625009953019,85.15999960899353,0.4244510364665723
3524105,Ituverava,SP,Sudeste,-5.18,50,23.237300303726624,54.726165890693665,0.424610420363437
3304755,São Francisco de Itabapoana,RJ,Sudeste,-5.85,65,30.851943834555346,72.63999927043915,0.4247239006665374
1505064,Novo Repartimento,PA,Norte,-4.05,101,52.23695141160052,122.84999966621399,0.42520921085494023
2111805,Sítio Novo,MA,Nordeste,-5.99,41,18.296078200020506,42.96999967098236,0.42578725483155744
1506807,Santarém,PA,Norte,-4.16,567,294.9487905784098,692.2999999523163,0.4260418757745559
2102200,Buriti,MA,Nordeste,-5.66,37,17.39774937348105,40.739999890327454,0.427043432015611
2606200,Goiana,PE,Nordeste,-4.45,92,46.09824450707368,107.79999911785126,0.4276275035649791
3503802,Artur Nogueira,SP,Sudeste,-4.92,86,39.28137262238457,91.7662284374237,0.4280591377815089
1301902,Itacoatiara,AM,Norte,9.02,151,73.26108879532946,170.8999993801117,0.42867811036314807
3539301,Pirassununga,SP,Sudeste,-5.53,73,34.18313562812257,79.67817032337189,0.429015067607491
5007703,Sete Quedas,MS,Centro-Oeste,-4.27,31,13.302210035683379,31.0,0.4291035495381735
2503209,Cabedelo,PB,Nordeste,-4.733333,100,47.53831876814409,110.77000117301941,0.429162392928846
2104206,Fortuna,MA,Nordeste,-6.22,51,22.511015677059618,52.39999961853027,0.42959953894921443
1300706,Boca do Acre,AM,Norte,-7.983333,60,30.492349539352983,70.9399995803833,0.4298329534778414
1506005,Prainha,PA,Norte,-3.76,76,37.53911510987618,87.20000004768372,0.4304944390980344
1302603,Manaus,AM,Norte,-0.3,3407,1938.0659040336684,4500.850002408028,0.4305999762259955
2708402,São José da Tapera,AL,Nordeste,-5.08,57,25.875133289325625,60.03999972343445,0.43096491353290595
1507151,São Domingos do Araguaia,PA,Norte,-5.51,37,19.872434747111388,46.050000071525574,0.4315403847175942
3519709,Ibiúna,SP,Sudeste,-5.69,139,65.69988874042191,152.2265249490738,0.4315929090702248
